33.58054,110.08263,41.203358,158.65004,60.530342,197.90224,99.64871,223.06006,142.88672,232.79204,173.56992,216.68759,198.4174,187.67128,211.24593,149.33308,211.09494,106.7419,57.712112,90.71117,85.80796,77.33261,120.65629,84.72508,145.35919,83.77086,175.16064,73.34546,200.67427,86.272896,137.39793,101.33586,141.59001,137.31142,120.38051,147.2594,140.90834,153.05748,157.81534,146.40277,76.460495,105.58566,87.40084,99.67559,97.35074,100.15514,107.667694,107.33894,98.60504,109.1291,87.7172,108.51166,154.61464,105.368195,166.93436,98.75799,176.71722,98.92941,185.89516,101.79206,177.77385,107.20209,169.36124,107.2175,99.45564,178.04567,113.62432,169.20753,130.6592,164.13963,141.79066,168.13797,150.50879,164.31154,162.63231,167.87001,171.41238,176.90211,163.04233,191.48615,153.63084,196.92255,141.25813,197.87729,132.54535,197.48952,116.00075,192.51079
87.442024,102.76191,80.18393,136.10063,87.82879,170.97313,93.328705,204.03493,112.37789,228.45142,152.3872,223.52774,194.33131,205.3575,221.50826,169.21184,230.79982,121.741776,84.588234,79.05749,94.76556,75.87494,111.50637,91.11257,133.0171,93.86056,165.85414,84.87722,195.74603,101.30302,120.37542,104.55416,103.72998,148.39903,98.32193,150.92863,109.88948,160.39104,129.01031,157.48326,89.558,95.85356,96.75811,92.92012,103.59766,95.29359,112.93227,105.822174,104.282875,105.09795,92.88217,102.88459,143.2112,110.83518,153.99185,103.68538,165.46335,104.89421,173.96097,109.3049,164.81844,114.8979,157.24046,113.41769,93.05826,173.40688,94.89723,169.8063,103.446976,167.71646,111.33878,172.51782,117.12947,172.15585,131.35834,177.73622,144.27933,183.98343,129.47758,194.53316,117.8386,195.92004,106.419136,195.69453,100.86763,193.64171,96.44797,186.06389
78.436264,109.554085,75.244606,146.6392,84.2745,180.71211,97.32737,211.45403,123.03129,229.46976,158.40839,217.70116,191.26588,191.24684,210.12193,152.64714,216.41374,106.1172,77.57838,86.85624,90.54935,76.2894,111.121544,88.96334,132.48218,89.41871,164.66966,78.885025,190.80377,95.53045,121.679695,102.6328,111.61876,145.51593,101.0275,147.95235,116.78612,155.67537,137.75299,150.1711,86.28075,101.117744,92.51069,97.12139,99.82392,98.490654,110.175125,105.74243,101.42687,105.20313,91.36447,105.18217,143.75267,106.413734,154.58925,101.02244,162.96777,101.313705,171.83208,104.13677,164.51369,108.59561,156.49123,107.0076,94.60558,169.58049,100.227234,167.66765,110.4322,165.90022,120.53113,169.66997,129.48979,167.7182,143.71419,170.63542,156.67422,173.65465,142.05136,187.7243,129.55814,193.10904,118.1073,193.0246,110.34564,191.5349,102.31635,184.78394
40.9613,89.99872,37.70869,138.93202,48.605534,181.96788,75.05832,214.51015,116.587975,232.02402,152.35188,217.26196,180.40474,187.61447,197.37714,153.66324,205.42168,115.745445,62.410904,70.92625,92.41287,69.20333,122.220146,86.88561,152.01254,91.48444,180.09981,84.62792,202.33853,93.48648,135.85649,107.71173,131.56773,157.51689,113.052216,163.55266,127.17014,170.93398,143.25143,167.123,76.45398,94.590775,88.11387,90.704735,99.638626,94.56095,109.75463,107.45405,98.662285,107.218544,83.68273,104.468834,153.5071,113.49684,164.32199,104.96954,177.53883,106.5784,184.09851,111.27383,176.46472,118.84523,167.82565,116.23525,91.3676,187.33737,104.16949,184.13893,116.956795,182.10838,126.58878,186.88242,131.37192,185.80978,140.05064,190.29387,146.23705,195.81335,136.54208,205.03293,130.23943,205.31493,119.72264,205.27962,114.34957,204.15086,104.25179,199.2576
55.889767,120.63995,70.838196,159.0035,93.941635,190.35522,126.14438,211.83641,164.80159,219.67322,191.8896,191.19109,207.67218,150.58562,205.75356,112.58108,195.74025,72.7006,61.216835,104.15482,77.69468,87.38176,107.48594,90.21049,125.11424,84.51785,152.22125,67.12189,180.18277,72.64749,122.76118,100.784256,132.92375,146.04884,120.78165,153.43956,138.6216,155.85931,155.88446,143.67538,78.55531,111.89606,84.77672,105.50197,93.52913,104.12947,105.470184,109.76772,96.81141,112.55805,85.910576,114.03785,142.06097,98.774086,149.69771,90.37934,158.09322,88.355515,166.94133,87.74234,161.60204,94.74644,155.19139,96.423615,117.98007,177.25517,125.623955,171.65038,135.47446,166.00198,146.9735,168.24394,152.22205,163.55824,165.3831,162.00456,174.27992,160.56612,169.70602,176.63937,161.97209,183.43237,150.9836,187.88988,143.72473,188.45262,133.43466,188.37984
42.150173,100.017365,45.81331,148.29546,64.65423,193.37636,98.09205,220.40236,141.24551,231.49063,169.96355,210.4327,188.9436,178.89537,199.42342,139.2843,195.47995,101.182045,57.74206,90.123405,83.69952,78.36639,115.57157,89.4434,135.61667,90.615654,166.04457,78.12317,190.04404,89.17627,128.33871,102.7027,133.53978,148.13649,109.795,153.74338,133.82774,159.116,154.22604,151.66763,70.70791,102.3915,82.40113,98.45615,90.87999,97.769745,105.00923,106.95479,93.72837,105.93781,78.92974,105.94057,145.5572,105.454346,156.64908,98.237946,167.83926,100.13456,176.00862,101.39255,166.26332,105.90095,159.42796,104.91456,93.94736,176.1589,107.7934,169.51886,125.62395,165.9625,136.1072,169.05695,141.8022,163.81306,155.53136,169.0549,164.56406,175.02902,155.09595,191.1337,143.76955,193.32892,133.4975,195.30887,123.67041,195.4113,109.08705,192.19121
44.392963,135.875,59.734474,173.42622,85.72697,205.28697,125.21441,218.91884,168.16748,217.61078,192.85504,190.39182,201.83885,152.03621,197.60362,116.79917,183.5556,81.44023,58.928272,110.538216,74.89391,90.832794,104.00392,89.02292,126.35606,79.32163,148.01523,61.724247,172.28555,64.0257,122.196365,97.88388,137.64186,136.28539,124.74846,149.7297,142.9467,149.63496,156.19453,137.37978,75.97673,118.31621,83.11114,111.53942,91.52164,108.673546,103.542564,111.42224,95.964554,115.45131,85.72742,119.23971,138.78058,95.1794,145.30841,87.113846,155.35121,83.306656,161.99185,81.64531,157.05232,89.14987,152.79353,92.18235,118.56461,180.53372,127.08514,168.80354,138.45164,159.86362,150.96577,161.70688,156.27,155.83861,167.62686,153.85204,173.57549,155.67897,172.64053,174.46552,167.31674,181.61533,156.88184,187.51054,147.32466,189.226,135.17755,191.14139
41.738354,103.686966,42.45926,149.81851,52.46688,185.94342,85.83781,211.13686,127.545586,226.1524,163.57394,210.40466,183.37196,181.14793,193.13579,147.80704,194.61977,110.451164,66.90939,84.04024,92.57795,70.51093,121.277466,81.99878,147.86157,84.47368,173.49141,80.86741,188.7283,97.2363,135.83264,97.369644,137.14223,142.33716,115.38386,146.33397,134.62386,153.02466,149.83885,149.21826,83.810104,98.416016,91.840355,95.9127,99.48585,95.76107,108.341446,101.40868,101.70396,102.31826,90.69469,101.414955,150.69261,104.966,159.30539,102.16634,167.81976,102.79018,173.76456,106.753174,167.78496,109.6917,160.90776,106.64579,96.573524,165.35771,111.19602,165.24208,123.80052,164.32298,135.73277,168.94075,142.05426,167.01247,150.60716,168.75026,157.47348,171.56577,148.23738,178.28572,139.44928,179.55113,130.48053,178.37839,121.704185,177.74501,111.53518,173.2905
68.47932,108.18656,70.656235,150.25977,84.08961,186.77092,103.67088,214.47453,132.87843,227.83871,167.28015,212.53029,199.59425,186.75496,215.29117,147.94221,219.02534,102.51204,68.202286,88.0983,85.254295,77.5051,109.17829,87.75738,130.87769,85.105225,162.57036,74.51753,192.0847,86.98064,122.528496,101.0361,115.369606,145.81342,106.78024,152.01718,119.841324,157.3736,138.33704,151.95639,80.54458,103.561935,87.005714,97.15841,96.00383,97.600975,106.78471,105.602425,97.58257,107.58304,85.978516,107.86924,144.61884,103.9321,154.60771,97.3226,164.48949,97.203186,172.55116,99.6814,165.90157,106.62947,158.06953,105.64253,100.39563,181.15361,104.98515,174.55843,114.18957,171.41661,123.49691,174.46156,131.3175,172.59256,143.09082,176.11613,154.23637,181.32568,143.15317,190.80804,132.79836,194.7525,121.619255,195.16708,116.07024,193.52824,106.88399,190.00696
46.74623,77.065384,39.105606,126.093414,46.984234,170.50807,64.18712,204.22102,98.557755,228.7644,130.63748,221.21655,162.6971,199.80609,190.2837,169.45647,207.51172,129.09361,70.15628,60.72502,99.29034,67.24492,125.34256,87.52394,154.15054,97.012794,185.05397,95.05936,206.2316,108.04894,136.76817,110.162895,124.77608,158.53806,103.73223,158.9769,118.96597,170.10895,138.39493,168.02292,81.41345,88.458374,93.390366,86.12971,104.62641,91.041245,113.22121,105.111206,101.490875,104.46211,87.21367,98.75536,153.1639,117.490616,164.85747,112.40766,177.83115,116.05998,183.30054,122.641495,175.87515,125.885414,166.13284,123.320786,79.05709,174.48967,93.89116,176.62874,107.35938,177.61217,115.767975,181.8321,122.36338,183.86452,131.28813,187.94789,138.38217,192.01857,124.9739,201.01257,115.43285,201.67004,105.244064,201.20598,98.32086,196.62137,88.79386,188.90417
